State,County,Latitude,Longitude
MS,Panola,34.365205,-89.963065
MS,Pearl River,30.773791,-89.586832
MS,Perry,31.169307,-88.988755
MS,Pike,31.177517,-90.397725
MS,Pontotoc,34.227081,-89.037239
MS,Prentiss,34.620866,-88.52224
MS,Quitman,34.25264,-90.290525
MS,Rankin,32.262057,-89.946552
MS,Scott,32.427127,-89.533209
MS,Sharkey,32.89249,-90.827388
MS,Simpson,31.902503,-89.917707
MS,Smith,32.019034,-89.494973
MS,Stone,30.790184,-89.112297
MS,Sunflower,33.605529,-90.59509
MS,Tallahatchie,33.955891,-90.172833
MS,Tate,34.649553,-89.943105
MS,Tippah,34.763618,-88.918819
MS,Tishomingo,34.737699,-88.236067
MS,Tunica,34.652201,-90.37177
MS,Union,34.489101,-89.0023
MS,Walthall,31.164492,-90.103431
MS,Warren,32.357005,-90.851791
MS,Washington,33.273131,-90.94443
MS,Wayne,31.64476,-88.682057
MS,Webster,33.612048,-89.283836
MS,Wilkinson,31.160249,-91.325567
MS,Winston,33.078724,-89.037391
MS,Yalobusha,34.030669,-89.703793
MS,Yazoo,32.765675,-90.387928
MO,Adair,40.190666,-92.603592
MO,Andrew,39.988863,-94.803551
MO,Atchison,40.431846,-95.437555
MO,Audrain,39.21448,-91.843415
MO,Barry,36.699378,-93.834326
MO,Barton,37.500799,-94.344089
MO,Bates,38.257217,-94.339246
MO,Benton,38.301036,-93.287942
MO,Bollinger,37.318349,-90.024601
MO,Boone,38.989657,-92.310779
MO,Buchanan,39.66037,-94.808173
MO,Butler,36.71518,-90.40313
MO,Caldwell,39.658998,-93.979179
MO,Callaway,38.835966,-91.924089
MO,Camden,38.031995,-92.765138
MO,Cape Girardeau,37.383882,-89.684908
MO,Carroll,39.427375,-93.500227
MO,Carter,36.944783,-90.945626
MO,Cass,38.647159,-94.354242
MO,Cedar,37.733655,-93.850014
MO,Chariton,39.517969,-92.961621
MO,Christian,36.969739,-93.187614
MO,Clark,40.407275,-91.729472
MO,Clay,39.315551,-94.421502
MO,Clinton,39.608723,-94.395803
MO,Cole,38.506847,-92.271404
MO,Cooper,38.845386,-92.812323
MO,Crawford,37.966561,-91.313933
MO,Dade,37.43235,-93.854878
MO,Dallas,37.683583,-93.033812
MO,Daviess,39.962839,-93.970053
MO,DeKalb,39.894665,-94.40719
MO,Dent,37.60325,-91.495916
MO,Douglas,36.946517,-92.515892
MO,Dunklin,36.153025,-90.062254
MO,Franklin,38.408313,-91.07341
MO,Gasconade,38.441183,-91.50578
MO,Gentry,40.209379,-94.40411
MO,Greene,37.258196,-93.340641
MO,Grundy,40.112541,-93.565054
MO,Harrison,40.34562,-93.992582
MO,Henry,38.386491,-93.792628
MO,Hickory,37.9367,-93.322835
MO,Holt,40.095724,-95.219072
MO,Howard,39.143365,-92.695926
MO,Howell,36.774369,-91.887368
MO,Iron,37.62596,-90.699627
MO,Jackson,39.007233,-94.342507
MO,Jasper,37.200865,-94.338869
MO,Jefferson,38.257414,-90.543138
MO,Johnson,38.74588,-93.805999
MO,Knox,40.136776,-92.146809
MO,Laclede,37.65969,-92.594832
MO,Lafayette,39.068705,-93.802639
MO,Lawrence,37.106135,-93.833262
MO,Lewis,40.084559,-91.728803
MO,Lincoln,39.058568,-90.957771
MO,Linn,39.86444,-93.108019
MO,Livingston,39.778587,-93.548201
MO,McDonald,36.630218,-94.343956
MO,Macon,39.829795,-92.56434
MO,Madison,37.473235,-90.345453
MO,Maries,38.162615,-91.923601
MO,Marion,39.807538,-91.635379
MO,Mercer,40.421414,-93.567631
MO,Miller,38.21672,-92.429871
MO,Mississippi,36.826264,-89.295929
MO,Moniteau,38.633037,-92.583642
MO,Monroe,39.49827,-92.006458
MO,Montgomery,38.935162,-91.465437
MO,Morgan,38.420807,-92.874835
MO,New Madrid,36.594261,-89.655949
MO,Newton,36.908017,-94.334741
MO,Nodaway,40.360484,-94.883281
MO,Oregon,36.684867,-91.402902
MO,Osage,38.464254,-91.859504
MO,Ozark,36.649643,-92.45858
MO,Pemiscot,36.209916,-89.785942
MO,Perry,37.71113,-89.802125
MO,Pettis,38.727367,-93.285207
MO,Phelps,37.866326,-91.790349
MO,Pike,39.344178,-91.171042
MO,Platte,39.378696,-94.761472
MO,Polk,37.616761,-93.400817
MO,Pulaski,37.824835,-92.207022
MO,Putnam,40.478606,-93.014531
MO,Ralls,39.553455,-91.524787
MO,Randolph,39.441601,-92.492725
MO,Ray,39.308401,-93.995746
MO,Reynolds,37.360857,-90.969516
MO,Ripley,36.648902,-90.86706
MO,St. Charles,38.781102,-90.674915
MO,St. Clair,38.039069,-93.773077
MO,Ste. Genevieve,37.89018,-90.18117
MO,St. Francois,37.810707,-90.473868
MO,St. Louis,38.640702,-90.445954
MO,Saline,39.13584,-93.204164
MO,Schuyler,40.469361,-92.519016
MO,Scotland,40.447686,-92.142824
MO,Scott,37.047793,-89.568098
MO,Shannon,37.15198,-91.398364
MO,Shelby,39.797531,-92.088719
MO,Stoddard,36.855428,-89.941735
MO,Stone,36.747857,-93.467782
MO,Sullivan,40.209587,-93.109783
MO,Taney,36.649827,-93.042819
MO,Texas,37.314257,-91.964478
MO,Vernon,37.850196,-94.341597
MO,Warren,38.761902,-91.159307
MO,Washington,37.942315,-90.897056
MO,Wayne,37.113825,-90.460868
MO,Webster,37.280804,-92.87608
MO,Worth,40.480482,-94.419129
MO,Wright,37.267636,-92.48001
MO,St. Louis [9],38.635699,-90.244582
MT,Beaverhead,45.133863,-112.892869
MT,Big Horn,45.407869,-107.518163
MT,Blaine,48.428282,-108.967648
MT,Broadwater,46.334476,-111.496103
MT,Carbon,45.224475,-109.028551
MT,Carter,45.516825,-104.515324
MT,Cascade,47.316443,-111.350571
MT,Chouteau,47.886837,-110.436189
MT,Custer,46.261481,-105.550508
MT,Daniels,48.794429,-105.541739
MT,Dawson,47.272425,-104.901027
MT,Deer Lodge,46.099059,-113.139108
MT,Fallon,46.318184,-104.405718
MT,Fergus,47.222997,-109.22328
MT,Flathead,48.314696,-114.054319
MT,Gallatin,45.535559,-111.173443
MT,Garfield,47.281174,-106.982212
MT,Glacier,48.705671,-112.990502
MT,Golden Valley,46.380624,-109.174586
MT,Granite,46.395358,-113.425683
MT,Hill,48.628331,-110.106372
MT,Jefferson,46.126557,-112.056771
MT,Judith Basin,47.032558,-110.30532
MT,Lake,47.642901,-114.083687
MT,Lewis and Clark,47.122133,-112.382954
MT,Liberty,48.559654,-111.036924
MT,Lincoln,48.542232,-115.404343
MT,McCone,47.629628,-105.757222
MT,Madison,45.319288,-111.917328
MT,Meagher,46.585706,-110.921781
MT,Mineral,47.155213,-115.06455
MT,Missoula,47.027263,-113.892681
MT,Musselshell,46.505665,-108.436982
MT,Park,45.421905,-110.532798
MT,Petroleum,47.141917,-108.226575
MT,Phillips,48.250155,-107.928833
MT,Pondera,48.230312,-112.219928
MT,Powder River,45.40889,-105.555259
MT,Powell,46.844225,-112.9311
MT,Prairie,46.852434,-105.375808
MT,Ravalli,46.079298,-114.119065
MT,Richland,47.785513,-104.563387
MT,Roosevelt,48.282747,-104.99517
MT,Rosebud,46.161734,-106.701953
MT,Sanders,47.756469,-115.180225
MT,Sheridan,48.705523,-104.533913
MT,Silver Bow,45.895959,-112.660222
MT,Stillwater,45.663496,-109.391752
MT,Sweet Grass,45.81306,-109.941312
MT,Teton,47.819035,-112.281725
MT,Toole,48.645052,-111.733493
MT,Treasure,46.209636,-107.280494
MT,Valley,48.365713,-106.687883
MT,Wheatland,46.497047,-109.857147
MT,Wibaux,46.962866,-104.274466
MT,Yellowstone,45.936987,-108.276656
NE,Adams,40.520632,-98.500044
NE,Antelope,42.183225,-98.058037
NE,Arthur,41.570856,-101.697045
NE,Banner,41.53975,-103.726263
NE,Blaine,41.92523,-99.990771
NE,Boone,41.7054,-98.066794
NE,Box Butte,42.215665,-103.087821
NE,Boyd,42.894448,-98.773022
NE,Brown,42.34939,-99.923176
NE,Buffalo,40.855226,-99.074983
NE,Burt,41.854179,-96.337746
NE,Butler,41.226072,-97.13204
NE,Cass,40.909878,-96.140609
NE,Cedar,42.604511,-97.256824
NE,Chase,40.53039,-101.694192
NE,Cherry,42.566985,-101.072622
NE,Cheyenne,41.214236,-103.011929
NE,Clay,40.523669,-98.05105
NE,Colfax,41.574675,-97.089455
NE,Cuming,41.915865,-96.788517
NE,Custer,41.393893,-99.726866
NE,Dakota,42.390456,-96.562549
NE,Dawes,42.711214,-103.134872
NE,Dawson,40.867378,-99.815154
NE,Deuel,41.112988,-102.332604
NE,Dixon,42.48528,-96.855862
NE,Dodge,41.577008,-96.645853
NE,Douglas,41.297091,-96.154066
NE,Dundy,40.180165,-101.681133
NE,Fillmore,40.52504,-97.596705
NE,Franklin,40.183203,-98.96208
NE,Frontier,40.530947,-100.406683
NE,Furnas,40.191991,-99.909661
NE,Gage,40.255234,-96.683453
NE,Garden,41.659381,-102.328229
NE,Garfield,41.905572,-98.922998
NE,Gosper,40.509838,-99.824078
NE,Grant,41.915867,-101.756875
NE,Greeley,41.5676,-98.530566
NE,Hall,40.866023,-98.498004
NE,Hamilton,40.877145,-98.021943
NE,Harlan,40.178766,-99.403418
NE,Hayes,40.535786,-101.05558
NE,Hitchcock,40.176896,-101.044217
NE,Holt,42.459287,-98.784766
NE,Hooker,41.9187,-101.11681
NE,Howard,41.219403,-98.513303
NE,Jefferson,40.175736,-97.143103
NE,Johnson,40.395457,-96.268562
NE,Kearney,40.506269,-98.948461
NE,Keith,41.194404,-101.644474
NE,Keya Paha,42.87548,-99.718351
NE,Kimball,41.199155,-103.711105
NE,Knox,42.634405,-97.891349
NE,Lancaster,40.783547,-96.688658
NE,Lincoln,41.050322,-100.744481
NE,Logan,41.542156,-100.443665
NE,Loup,41.897714,-99.509764
NE,McPherson,41.596473,-101.060237
NE,Madison,41.909929,-97.606856
NE,Merrick,41.169801,-98.031051
NE,Morrill,41.732205,-102.990599
NE,Nance,41.402386,-97.991408
NE,Nemaha,40.387448,-95.850954
NE,Nuckolls,40.176492,-98.046842
NE,Otoe,40.637992,-96.131027
NE,Pawnee,40.13785,-96.245225
NE,Perkins,40.856065,-101.636443
NE,Phelps,40.516365,-99.406557
NE,Pierce,42.271413,-97.610992
NE,Platte,41.576866,-97.513467
NE,Polk,41.187925,-97.570663
NE,Red Willow,40.16942,-100.468576
NE,Richardson,40.123743,-95.718603
NE,Rock,42.413325,-99.45853
NE,Saline,40.516802,-97.131755
NE,Sarpy,41.115064,-96.109125
NE,Saunders,41.223152,-96.640923
NE,Scotts Bluff,41.851589,-103.70586
NE,Seward,40.871944,-97.140383
NE,Sheridan,42.507074,-102.389698
NE,Sherman,41.218743,-98.972849
NE,Sioux,42.483806,-103.742605
NE,Stanton,41.904793,-97.174724
NE,Thayer,40.173845,-97.596263
NE,Thomas,41.84862,-100.506911
NE,Thurston,42.154061,-96.533943
NE,Valley,41.564094,-98.983484
NE,Washington,41.533979,-96.224574
NE,Wayne,42.210746,-97.126243
NE,Webster,40.180646,-98.49859
NE,Wheeler,41.937859,-98.522289
NE,York,40.873056,-97.596742
NV,Churchill,39.525701,-118.270419
NV,Clark,36.214236,-115.013819
NV,Douglas,38.905129,-119.609019
NV,Elko,41.141133,-115.351424
NV,Esmeralda,37.778966,-117.632382
NV,Eureka,39.977788,-116.272208
NV,Humboldt,41.407914,-118.127592
NV,Lander,39.900211,-117.04724
NV,Lincoln,37.634605,-114.863037
NV,Lyon,39.022214,-119.197417
NV,Mineral,38.516647,-118.416279
NV,Nye,37.966379,-116.459047
NV,Pershing,40.439639,-118.409477
NV,Storey,39.438385,-119.524646
NV,Washoe,40.703311,-119.710315
NV,White Pine,39.417804,-114.900945
NV,Carson City [9],39.153447,-119.743442
NH,Belknap,43.519109,-71.425366
NH,Carroll,43.867567,-71.201665
NH,Cheshire,42.925455,-72.248217
NH,Coos,44.652419,-71.289383
NH,Grafton,43.926488,-71.842264
NH,Hillsborough,42.911643,-71.723101
NH,Merrimack,43.299485,-71.68013
NH,Rockingham,42.98936,-71.099437
NH,Strafford,43.293177,-71.035927
NH,Sullivan,43.361188,-72.222084
NJ,Atlantic,39.469354,-74.633758
NJ,Bergen,40.95909,-74.074522
NJ,Burlington,39.875786,-74.663006
NJ,Camden,39.802352,-74.961251
NJ,Cape May,39.086143,-74.847716
NJ,Cumberland,39.328387,-75.121644
NJ,Essex,40.787217,-74.246136
NJ,Gloucester,39.721019,-75.143708
NJ,Hudson,40.731384,-74.078627
NJ,Hunterdon,40.565283,-74.91197
NJ,Mercer,40.282503,-74.703724
NJ,Middlesex,40.439593,-74.407585
NJ,Monmouth,40.287056,-74.152446
NJ,Morris,40.858581,-74.547427
NJ,Ocean,39.86585,-74.263027
NJ,Passaic,41.033763,-74.300308
NJ,Salem,39.573828,-75.357356
NJ,Somerset,40.565522,-74.61993
NJ,Sussex,41.137424,-74.691855
NJ,Union,40.659871,-74.308696
NJ,Warren,40.853524,-75.009542
NM,Bernalillo,35.054002,-106.669065
NM,Catron,33.901814,-108.392097
NM,Chaves,33.361605,-104.469837
NM,Cibola,34.93205,-108.000255
NM,Colfax,36.612963,-104.640126
NM,Curry,34.572984,-103.346055
NM,De Baca,34.351429,-104.401527
NM,Dona Ana,32.350912,-106.832182
NM,Eddy,32.457858,-104.306471
NM,Grant,32.732087,-108.381504
NM,Guadalupe,34.869782,-104.784968
NM,Harding,35.863152,-103.829931
NM,Hidalgo,31.899658,-108.745729
NM,Lea,32.795687,-103.413271
NM,Lincoln,33.740941,-105.449083
NM,Los Alamos,35.870047,-106.307968
NM,Luna,32.184482,-107.746639
NM,McKinley,35.573732,-108.255307
NM,Mora,35.982841,-104.921898
NM,Otero,32.588776,-105.781079
NM,Quay,35.107018,-103.548071
NM,Rio Arriba,36.509669,-106.693983
NM,Roosevelt,34.021457,-103.482725
NM,Sandoval,35.685073,-106.882618
NM,San Juan,36.511625,-108.324578
NM,San Miguel,35.476876,-104.803515
NM,Santa Fe,35.513722,-105.966441
NM,Sierra,33.119479,-107.188161
NM,Socorro,33.991614,-106.939003
NM,Taos,36.576529,-105.637987
NM,Torrance,34.634644,-105.846836
NM,Union,36.488085,-103.475723
NM,Valencia,34.71684,-106.806582
NY,Albany,42.588271,-73.974014
NY,Allegany,42.247894,-78.026176
NY,Bronx [10],40.848711,-73.852939
NY,Broome,42.161977,-75.830291
NY,Cattaraugus,42.244853,-78.681006
NY,Cayuga,43.008546,-76.574587
NY,Chautauqua,42.304216,-79.407595
NY,Chemung,42.155281,-76.747179
NY,Chenango,42.489732,-75.604905
NY,Clinton,44.75271,-73.705648
NY,Columbia,42.247729,-73.626805
NY,Cortland,42.593824,-76.076265
NY,Delaware,42.193987,-74.966728
NY,Dutchess,41.755009,-73.739951
NY,Erie,42.752759,-78.778192
NY,Essex,44.108971,-73.777573
NY,Franklin,44.594374,-74.31067
NY,Fulton,43.115609,-74.423678
NY,Genesee,43.00091,-78.192778
NY,Greene,42.286951,-74.149495
NY,Hamilton,43.657879,-74.502456
NY,Herkimer,43.461635,-74.894694
NY,Jefferson,43.995371,-76.053522
NY,Kings [10],40.635133,-73.950777
NY,Lewis,43.786397,-75.442617
NY,Livingston,42.727485,-77.76978
NY,Madison,42.910026,-75.663575
NY,Monroe,43.464475,-77.664656
NY,Montgomery,42.900891,-74.435358
NY,Nassau,40.729687,-73.589384
NY,New York [10],40.776557,-73.970174
NY,Niagara,43.456731,-78.792143
NY,Oneida,43.242727,-75.434282
NY,Onondaga,43.00653,-76.196117
NY,Ontario,42.856695,-77.303277
NY,Orange,41.40241,-74.306252
NY,Orleans,43.502287,-78.229726
NY,Oswego,43.461443,-76.209258
NY,Otsego,42.629776,-75.028841
NY,Putnam,41.427904,-73.743882
NY,Queens [10],40.658557,-73.837929
NY,Rensselaer,42.710421,-73.513845
NY,Richmond [10],40.563855,-74.137063
NY,Rockland,41.154785,-74.024772
NY,St. Lawrence,44.488113,-75.074311
NY,Saratoga,43.106135,-73.855387
NY,Schenectady,42.817542,-74.043583
NY,Schoharie,42.591294,-74.438172
NY,Schuyler,42.419776,-76.938604
NY,Seneca,42.782294,-76.827088
NY,Steuben,42.266725,-77.385525
NY,Suffolk,40.943554,-72.692218
NY,Sullivan,41.720176,-74.76468
NY,Tioga,42.178057,-76.29745
NY,Tompkins,42.453281,-76.473712
NY,Ulster,41.947232,-74.265447
NY,Warren,43.555105,-73.838139
NY,Washington,43.312377,-73.439428
NY,Wayne,43.458758,-77.063164
NY,Westchester,41.15277,-73.745912
NY,Wyoming,42.701363,-78.228567
NY,Yates,42.638237,-77.104324
NC,Alamance,36.041974,-79.399935
NC,Alexander,35.920951,-81.177467
NC,Alleghany,36.489356,-81.132299
NC,Anson,34.974996,-80.109959
NC,Ashe,36.436305,-81.49877
NC,Avery,36.072894,-81.920363
NC,Beaufort,35.482313,-76.842014
NC,Bertie,36.06133,-76.962367
NC,Bladen,34.591949,-78.539513
NC,Brunswick,34.038708,-78.227688
NC,Buncombe,35.609371,-82.530426
NC,Burke,35.746182,-81.70618
NC,Cabarrus,35.387845,-80.552868
NC,Caldwell,35.957857,-81.530076
NC,Camden,36.342344,-76.162488
NC,Carteret,34.858313,-76.526967
NC,Caswell,36.393097,-79.332546
NC,Catawba,35.663182,-81.214151
NC,Chatham,35.704994,-79.251454
NC,Cherokee,35.136233,-84.061308
NC,Chowan,36.127288,-76.60207
NC,Clay,35.052997,-83.752264
NC,Cleveland,35.33463,-81.557115
NC,Columbus,34.260471,-78.636378
NC,Craven,35.118179,-77.082541
NC,Cumberland,35.050192,-78.828719
NC,Currituck,36.372174,-75.941224
NC,Dare,35.606269,-75.767536
NC,Davidson,35.795123,-80.206525
NC,Davie,35.929356,-80.542542
NC,Duplin,34.934403,-77.933543
NC,Durham,36.036589,-78.877919
NC,Edgecombe,35.917055,-77.602655
NC,Forsyth,36.131667,-80.257289
NC,Franklin,36.088241,-78.28309
NC,Gaston,35.293344,-81.177256
NC,Gates,36.442135,-76.702355
NC,Graham,35.348111,-83.830909
NC,Granville,36.299884,-78.657634
NC,Greene,35.481933,-77.681667
NC,Guilford,36.079065,-79.788665
NC,Halifax,36.251438,-77.644842
NC,Harnett,35.368635,-78.87161
NC,Haywood,35.557097,-82.972807
NC,Henderson,35.336424,-82.479634
NC,Hertford,36.363517,-76.981616
NC,Hoke,35.017233,-79.241964
NC,Hyde,35.408157,-76.153687
NC,Iredell,35.806356,-80.874545
NC,Jackson,35.286463,-83.130641
NC,Johnston,35.513405,-78.367267
NC,Jones,35.03216,-77.356443
NC,Lee,35.476075,-79.17222
NC,Lenoir,35.238062,-77.639023
NC,Lincoln,35.487825,-81.225176
NC,McDowell,35.682232,-82.048029
NC,Macon,35.152959,-83.421901
NC,Madison,35.86408,-82.712731
NC,Martin,35.841059,-77.112867
NC,Mecklenburg,35.246862,-80.833832
NC,Mitchell,36.013102,-82.163554
NC,Montgomery,35.338071,-79.904196
NC,Moore,35.310163,-79.480664
NC,Nash,35.965945,-77.987555
NC,New Hanover,34.177466,-77.871378
NC,Northampton,36.421774,-77.398352
NC,Onslow,34.76346,-77.503297
NC,Orange,36.062499,-79.119355
NC,Pamlico,35.147462,-76.665069
NC,Pasquotank,36.265276,-76.260355
NC,Pender,34.512581,-77.888029
NC,Perquimans,36.178261,-76.404269
NC,Person,36.386387,-78.965471
NC,Pitt,35.591065,-77.372404
NC,Polk,35.278928,-82.167667
NC,Randolph,35.709915,-79.806215
NC,Richmond,35.001957,-79.747809
NC,Robeson,34.63921,-79.100881
NC,Rockingham,36.380927,-79.782889
NC,Rowan,35.639218,-80.525344
NC,Rutherford,35.402747,-81.919583
NC,Sampson,34.990575,-78.371382
NC,Scotland,34.840023,-79.477337
NC,Stanly,35.310523,-80.254355
NC,Stokes,36.404195,-80.239271
NC,Surry,36.415416,-80.686463
NC,Swain,35.568849,-83.465614
NC,Transylvania,35.210095,-82.816696
NC,Tyrrell,35.87042,-76.165345
NC,Union,34.991501,-80.530131
NC,Vance,36.365481,-78.405434
NC,Wake,35.789846,-78.650624
NC,Warren,36.397979,-78.099924
NC,Washington,35.844589,-76.572334
NC,Watauga,36.235371,-81.709919
NC,Wayne,35.362741,-78.004826
NC,Wilkes,36.209303,-81.165354
NC,Wilson,35.704125,-77.918982
NC,Yadkin,36.158765,-80.665164
NC,Yancey,35.889504,-82.30398
ND,Adams,46.096815,-102.533198
ND,Barnes,46.94255,-98.070195
ND,Benson,48.071738,-99.361987
ND,Billings,47.009283,-103.364924
ND,Bottineau,48.794412,-100.831257
ND,Bowman,46.107807,-103.506586
ND,Burke,48.786453,-102.520087
ND,Burleigh,46.971843,-100.462001
ND,Cass,46.927003,-97.252375
ND,Cavalier,48.768439,-98.46379
ND,Dickey,46.107756,-98.496518
ND,Divide,48.818142,-103.497653
ND,Dunn,47.35461,-102.612365
ND,Eddy,47.723436,-98.900475
ND,Emmons,46.284255,-100.237842
ND,Foster,47.464327,-98.872817
ND,Golden Valley,46.938924,-103.844612
ND,Grand Forks,47.926003,-97.450851
ND,Grant,46.357827,-101.639049
ND,Griggs,47.463463,-98.232444
ND,Hettinger,46.434939,-102.458385
ND,Kidder,46.935385,-99.742727
ND,LaMoure,46.464195,-98.526057
ND,Logan,46.469278,-99.504585
ND,McHenry,48.233842,-100.633267
ND,McIntosh,46.117034,-99.443041
ND,McKenzie,47.742475,-103.403215
ND,McLean,47.653055,-101.421794
ND,Mercer,47.303279,-101.820765
ND,Morton,46.713789,-101.279743
ND,Mountrail,48.210291,-102.364756
ND,Nelson,47.918667,-98.204428
ND,Oliver,47.118079,-101.33142
ND,Pembina,48.766896,-97.545405
ND,Pierce,48.238883,-99.966497
ND,Ramsey,48.265551,-98.737329
ND,Ransom,46.449276,-97.647554
ND,Renville,48.712782,-101.658152
ND,Richland,46.265219,-96.93796
ND,Rolette,48.768272,-99.840463
ND,Sargent,46.108206,-97.63003
ND,Sheridan,47.581373,-100.341499
ND,Sioux,46.109282,-101.047525
ND,Slope,46.445834,-103.462462
ND,Stark,46.817031,-102.662026
ND,Steele,47.458288,-97.718895
ND,Stutsman,46.971103,-98.957592
ND,Towner,48.682183,-99.248158
ND,Traill,47.446215,-97.164754
ND,Walsh,48.376979,-97.72223
ND,Ward,48.216686,-101.540537
ND,Wells,47.580851,-99.671502
ND,Williams,48.345867,-103.4874
OH,Adams,38.841681,-83.474173
OH,Allen,40.771528,-84.106546
OH,Ashland,40.843274,-82.270121
OH,Ashtabula,41.906644,-80.745641
OH,Athens,39.333848,-82.046008
OH,Auglaize,40.561309,-84.224018
OH,Belmont,40.017682,-80.967727
OH,Brown,38.931377,-83.866772
OH,Butler,39.439915,-84.565397
OH,Carroll,40.579884,-81.090787
OH,Champaign,40.132759,-83.767543
OH,Clark,39.917032,-83.783676
OH,Clermont,39.052084,-84.149614
OH,Clinton,39.414041,-83.814542
OH,Columbiana,40.768462,-80.777231
OH,Coshocton,40.29672,-81.930112
OH,Crawford,40.848508,-82.924771
OH,Cuyahoga,41.760392,-81.724217
OH,Darke,40.132176,-84.620438
OH,Defiance,41.321679,-84.486433
OH,Delaware,40.278941,-83.007462
OH,Erie,41.554006,-82.525897
OH,Fairfield,39.752935,-82.628276
OH,Fayette,39.553845,-83.459327
OH,Franklin,39.969447,-83.008258
OH,Fulton,41.597264,-84.124267
OH,Gallia,38.817046,-82.301746
OH,Geauga,41.499322,-81.173505
OH,Greene,39.687479,-83.894894
OH,Guernsey,40.056665,-81.497875
OH,Hamilton,39.196927,-84.544187
OH,Hancock,41.000471,-83.666034
OH,Hardin,40.660415,-83.664077
OH,Harrison,40.292318,-81.091565
OH,Henry,41.335072,-84.065882
OH,Highland,39.184488,-83.603668
OH,Hocking,39.490343,-82.483445
OH,Holmes,40.565309,-81.929869
OH,Huron,41.14508,-82.594641
OH,Jackson,39.013477,-82.614142
OH,Jefferson,40.399188,-80.76141
OH,Knox,40.40362,-82.422393
OH,Lake,41.924116,-81.392643
OH,Lawrence,38.603866,-82.517186
OH,Licking,40.093609,-82.481251
OH,Logan,40.387553,-83.766343
OH,Lorain,41.438805,-82.179722
OH,Lucas,41.682321,-83.468867
OH,Madison,39.896607,-83.400885
OH,Mahoning,41.01088,-80.770396
OH,Marion,40.588208,-83.172927
OH,Medina,41.116051,-81.899566
OH,Meigs,39.089807,-82.028397
OH,Mercer,40.535333,-84.632059
OH,Miami,40.053326,-84.228414
OH,Monroe,39.725969,-81.090658
OH,Montgomery,39.755218,-84.290546
OH,Morgan,39.624946,-81.861699
OH,Morrow,40.525266,-82.797729
OH,Muskingum,39.966046,-81.943506
OH,Noble,39.767232,-81.452604
OH,Ottawa,41.544467,-83.009253
OH,Paulding,41.119141,-84.576967
OH,Perry,39.743187,-82.237953
OH,Pickaway,39.648947,-83.052827
OH,Pike,39.071365,-83.052921
OH,Portage,41.16864,-81.196932
OH,Preble,39.737906,-84.645358
OH,Putnam,41.024533,-84.129879
OH,Richland,40.774167,-82.542715
OH,Ross,39.323763,-83.059585
OH,Sandusky,41.355291,-83.142735
OH,Scioto,38.815019,-82.999028
OH,Seneca,41.120008,-83.127436
OH,Shelby,40.33668,-84.204143
OH,Stark,40.814131,-81.365667
OH,Summit,41.121851,-81.534936
OH,Trumbull,41.308936,-80.767656
OH,Tuscarawas,40.447441,-81.471157
OH,Union,40.295901,-83.367042
OH,Van Wert,40.85552,-84.585775
OH,Vinton,39.252014,-82.485961
OH,Warren,39.425652,-84.169906
OH,Washington,39.450684,-81.490653
OH,Wayne,40.829661,-81.887194
OH,Williams,41.564958,-84.584323
OH,Wood,41.360183,-83.622682
OH,Wyandot,40.840122,-83.313172
OK,Adair,35.8975,-94.651671
OK,Alfalfa,36.729703,-98.323445
OK,Atoka,34.374813,-96.034705
OK,Beaver,36.748334,-100.483056
OK,Beckham,35.273945,-99.671638
OK,Blaine,35.877782,-98.428934
OK,Bryan,33.964004,-96.264137
OK,Caddo,35.16792,-98.381045
OK,Canadian,35.543416,-97.979836
OK,Carter,34.251848,-97.287927
OK,Cherokee,35.904367,-94.996796
OK,Choctaw,34.027645,-95.554208
OK,Cimarron,36.755276,-102.508735
OK,Cleveland,35.203117,-97.328332
OK,Coal,34.582861,-96.288039
OK,Comanche,34.662628,-98.476597
OK,Cotton,34.290676,-98.373438
OK,Craig,36.76389,-95.201553
OK,Creek,35.907732,-96.379793
OK,Custer,35.645601,-98.997386
OK,Delaware,36.393369,-94.808206
OK,Dewey,35.978433,-99.014094
OK,Ellis,36.224258,-99.750139
OK,Garfield,36.378273,-97.787729
OK,Garvin,34.70935,-97.312723
OK,Grady,35.021058,-97.88689
OK,Grant,36.788254,-97.788151
OK,Greer,34.935263,-99.552968
OK,Harmon,34.745971,-99.844194
OK,Harper,36.800456,-99.662842
OK,Haskell,35.232294,-95.109578
OK,Hughes,35.052934,-96.251183
OK,Jackson,34.593949,-99.41221
OK,Jefferson,34.105092,-97.838814
OK,Johnston,34.313455,-96.654255
OK,Kay,36.814842,-97.143755
OK,Kingfisher,35.949431,-97.934568
OK,Kiowa,34.921489,-98.981617
OK,Latimer,34.875137,-95.272263
OK,Le Flore,34.899642,-94.703491
OK,Lincoln,35.703118,-96.881392
OK,Logan,35.914151,-97.450764
OK,Love,33.957775,-97.245124
OK,McClain,35.016414,-97.449811
OK,McCurtain,34.117073,-94.766086
OK,McIntosh,35.369092,-95.671764
OK,Major,36.313119,-98.542015
OK,Marshall,34.027007,-96.770533
OK,Mayes,36.303804,-95.235638
OK,Murray,34.485766,-97.071557
OK,Muskogee,35.617551,-95.383911
OK,Noble,36.384901,-97.236335
OK,Nowata,36.789615,-95.613312
OK,Okfuskee,35.466804,-96.327762
OK,Oklahoma,35.554611,-97.409401
OK,Okmulgee,35.646879,-95.96458
